Date,Open,High,Low,Close,Adj Close,Volume
2009-03-23,14.672857,15.711429,14.535714,15.264286,13.786536,765688000
2009-03-30,14.930000,16.590000,14.658571,16.570000,14.965843,777714000
2009-04-06,16.420000,17.142857,16.182858,17.081429,15.427756,545258000
2009-04-13,17.144285,17.750000,16.537144,17.631428,15.924511,586920600
2009-04-20,17.389999,18.171429,16.942858,17.700001,15.986445,840459900
2009-04-27,17.557142,18.278572,17.522858,18.177143,16.417398,572665800
2009-05-04,18.320000,19.071428,18.037144,18.455715,16.668997,620223100
2009-05-11,18.195715,18.708570,17.054285,17.488571,15.795481,606376400
2009-05-18,17.675714,18.472857,17.367144,17.500000,15.805807,481448100
2009-05-25,17.822857,19.414286,17.792856,19.401428,17.523155,556859100
2009-06-01,19.495714,20.914286,19.428572,20.667143,18.666338,664318200
2009-06-08,20.545713,20.651428,19.434286,19.567142,17.672825,846287400
2009-06-15,19.430000,19.928572,19.218571,19.925714,17.996687,693876400
2009-06-22,20.095715,20.508572,18.982857,20.348572,18.378609,713951000
2009-06-29,20.494286,20.665714,19.969999,20.002857,18.066357,446624500
2009-07-06,19.814285,19.954287,19.202858,19.788572,17.872822,581128800
2009-07-13,19.934286,21.717142,19.647142,21.678572,19.579847,578015200
2009-07-20,21.895714,22.857143,21.392857,22.855715,20.643028,862434300
2009-07-27,22.881428,23.571428,22.465714,23.341429,21.081722,517791400
2009-08-03,23.601429,23.912857,23.298571,23.644285,21.355257,485551500
2009-08-10,23.665714,24.095715,23.125713,23.825714,21.519119,461626200
2009-08-17,23.364286,24.195715,22.774286,24.174286,21.833954,531727700
2009-08-24,24.302856,24.641428,23.547142,24.292856,21.941042,484541400
2009-08-31,24.022858,24.385714,23.444286,24.330000,21.974592,453299700
2009-09-07,24.711428,24.924286,24.242857,24.594286,22.213289,491557500
2009-09-14,24.404285,26.684286,24.321428,26.431429,23.872576,728665000
2009-09-21,26.327143,26.985714,25.920000,26.052856,23.530655,596038100
2009-09-28,26.267143,26.771429,25.814285,26.414286,23.857094,575108800
2009-10-05,26.600000,27.350000,26.324286,27.209999,24.575769,556342500
2009-10-12,27.288572,27.474285,26.834286,26.864286,24.263525,454134800
2009-10-19,26.835714,29.815714,26.507143,29.134285,26.313763,1122293900
2009-10-26,29.095715,29.535715,26.881428,26.928572,24.321592,836768100
2009-11-02,27.114286,27.884285,26.510000,27.762857,25.075102,592238500
2009-11-09,28.134285,29.285715,28.037144,29.207144,26.379568,520223200
2009-11-16,29.354286,29.714285,28.251429,28.559999,25.795074,551258400
2009-11-23,29.000000,29.428572,28.338572,28.655714,25.881527,343761600
2009-11-30,28.730000,28.967142,27.182858,27.617144,24.943501,720371400
2009-12-07,27.617144,28.528572,26.954287,27.809999,25.117678,752346000
2009-12-14,27.910000,28.215714,27.285715,27.918571,25.215746,566461000
2009-12-21,28.007143,29.907143,27.952858,29.862858,26.971806,451959200
2009-12-28,30.245714,30.564285,29.758572,30.104286,27.189861,463566600
2010-01-04,30.490000,30.798571,29.864286,30.282858,27.351143,643134100
2010-01-11,30.400000,30.428572,29.157143,29.418571,26.570528,672385700
2010-01-18,29.761429,30.792856,28.165714,28.250000,25.515087,708020600
2010-01-25,28.930000,30.530001,27.178572,27.437143,24.780926,1768708200
2010-02-01,27.481428,28.600000,27.264286,27.922857,25.219614,917876400
2010-02-08,27.955715,28.805714,27.714285,28.625713,25.854427,671833400
2010-02-15,28.848572,29.187143,28.694286,28.809999,26.020874,454607300
2010-02-22,28.905714,29.309999,27.958570,29.231428,26.401501,649702900
2010-03-01,29.392857,31.385714,29.350000,31.278572,28.250462,688588600
2010-03-08,31.430000,32.532856,31.127142,32.371429,29.237518,692097700
2010-03-15,32.197144,32.349998,31.464285,31.750000,28.676247,573230700
2010-03-22,31.495714,33.135715,31.450001,32.985714,29.792334,709947700
2010-03-29,33.285713,34.104286,33.088570,33.709999,30.446501,525464800
2010-04-05,33.568573,34.560001,33.538570,34.541428,31.197435,666799700
2010-04-12,34.599998,35.877144,34.444286,35.342857,31.921282,542661000
2010-04-19,35.290001,38.882858,34.538570,38.689999,34.944374,969505600
2010-04-26,38.840000,38.922855,36.630001,37.298573,33.687656,762029800
2010-05-03,37.691429,38.268570,28.464285,33.694286,30.432308,1255786000
2010-05-10,35.750000,37.857143,35.504284,36.259998,32.749626,961667000
2010-05-17,36.385715,36.935715,33.049999,34.617142,31.265823,1269511600
2010-05-24,35.325714,37.057144,33.880001,36.697144,33.144455,1033699100
2010-05-31,37.098572,37.991428,36.375713,36.565716,33.025745,743358000
2010-06-07,36.898571,37.021427,34.599998,36.215714,32.709625,1016114400
2010-06-14,36.565716,39.285713,36.287144,39.152859,35.362431,907297300
2010-06-21,39.669998,39.858570,37.972858,38.099998,34.411499,881607300
2010-06-28,38.132858,38.535713,34.742859,35.277142,31.861917,1043620900
2010-07-05,35.857143,37.557144,35.165714,37.088570,33.497990,610314600
2010-07-12,36.932858,37.407143,35.204285,35.700001,32.243847,1107643600
2010-07-19,35.697144,37.878571,34.228573,37.134285,33.539276,1115951900
2010-07-26,37.142857,37.998573,36.414288,36.750000,33.192192,654331300
2010-08-02,37.205715,37.754284,36.804287,37.155716,33.558636,500019800
2010-08-09,37.354286,37.450001,35.160000,35.585712,32.140629,566223000
2010-08-16,35.368572,36.381428,35.231430,35.662857,32.210297,472925600
2010-08-23,35.970001,36.000000,33.651428,34.517143,31.175512,657092800
2010-08-30,34.394287,36.968571,34.335712,36.967144,33.388313,609332500
2010-09-06,36.662857,38.074287,36.607143,37.630001,33.987003,423806600
2010-09-13,37.974285,39.708572,37.931427,39.338570,35.530167,628219900
2010-09-20,39.439999,41.932858,39.407143,41.759998,37.717175,836911600
2010-09-27,41.997143,42.104286,39.285713,40.360001,36.452705,777263900
2010-10-04,40.228573,42.071430,39.681427,42.009998,37.942966,668735200
2010-10-11,42.105713,45.000000,41.784286,44.962856,40.609955,743470000
2010-10-18,45.495716,45.571430,42.860001,43.924286,39.671928,992914300
2010-10-25,44.155716,44.514286,42.981430,42.997143,38.834549,541489200
2010-11-01,43.174286,45.740002,43.171429,45.304287,40.918339,592477200
2010-11-08,45.314285,45.900002,43.375713,44.004284,39.744175,551665100
2010-11-15,44.065716,44.362858,42.537144,43.818573,39.576447,605010000
2010-11-22,43.811428,45.385715,43.695713,45.000000,40.643505,390958400
2010-11-29,45.071430,45.571430,44.410000,45.348572,40.958324,553581000
2010-12-06,45.520000,46.284286,45.301430,45.794285,41.360889,429633400
2010-12-13,46.338570,46.437141,45.571430,45.801430,41.367344,479273900
2010-12-20,45.942856,46.531429,45.461430,46.228573,41.753139,282760800
2010-12-27,46.121429,46.665714,45.901428,46.080002,41.618950,234970400
2011-01-03,46.520000,48.049999,46.405716,48.017143,43.368553,405524700
2011-01-10,48.404285,49.782856,48.167141,49.782856,44.963318,450219700
2011-01-17,47.074287,49.799999,46.571430,46.674286,42.155697,1133950300
2011-01-24,46.695713,49.371429,46.674286,48.014286,43.365967,626377500
2011-01-31,47.971428,49.528572,47.757141,49.500000,44.707851,444618300
2011-02-07,49.698570,51.428570,49.662857,50.978573,46.043278,661232600
2011-02-14,50.970001,52.128571,49.931427,50.080002,45.231705,605597300
2011-02-21,48.878571,49.775715,48.245716,49.737144,44.922031,606082400
2011-02-28,50.177143,51.470001,49.668571,51.428570,46.449715,603964200
2011-03-07,51.628571,51.667141,49.271427,50.284286,45.416203,583591400
2011-03-14,50.454285,50.925713,46.608570,47.238571,42.665352,932921500
2011-03-21,47.998573,50.294285,47.894287,50.220001,45.358147,490485800
2011-03-28,50.450001,50.617142,49.042858,49.222858,44.457550,421085700
2011-04-04,49.187141,49.228573,47.707142,47.865715,43.231789,524084400
2011-04-11,47.722858,48.020000,46.685715,46.779999,42.251179,481553100
2011-04-18,46.585712,50.732857,45.737144,50.099998,45.249771,620938500
2011-04-25,50.048573,50.712856,49.360001,50.018570,45.176212,582215900
2011-05-02,49.962856,50.261429,49.357143,49.522858,44.728504,440353900
2011-05-09,49.694286,50.000000,48.621429,48.642857,43.933697,367738700
2011-05-16,48.457142,48.915714,47.247143,47.888573,43.252430,459006100
2011-05-23,47.138573,48.365715,47.060001,48.201427,43.534985,356477800
2011-05-30,48.728573,50.304287,48.714287,49.062859,44.313030,406117600
2011-06-06,49.385715,49.578571,46.501427,46.557144,42.049900,508623500
2011-06-13,46.742859,47.607143,45.475716,45.751427,41.322186,547212400
2011-06-20,45.337143,47.592857,44.357143,46.621429,42.107960,631044400
2011-06-27,46.798573,49.071430,46.750000,49.037144,44.289806,436231600
2011-07-04,49.000000,51.428570,48.928570,51.387142,46.412304,422244200
2011-07-11,50.905716,52.142857,49.802856,52.131428,47.084526,550230800
2011-07-18,52.204285,56.610001,52.182858,56.185715,50.746311,844100600
2011-07-25,55.764286,57.785713,54.857143,55.782856,50.382458,738082800
2011-08-01,56.825714,57.071430,51.795715,53.374287,48.207066,1015220500
2011-08-08,51.669998,54.234287,50.431427,53.855713,48.641880,1094004800
2011-08-15,54.232857,54.995716,50.857143,50.861427,45.937477,757169700
2011-08-22,52.072857,54.828571,50.727142,54.797142,49.492176,832810300
2011-08-29,55.454285,56.011429,53.118572,53.435715,48.262543,532110600
2011-09-05,52.481430,55.515713,52.354286,53.925713,48.705109,460311600
2011-09-12,53.285713,57.214287,53.128571,57.214287,51.675316,639862300
2011-09-19,56.714287,60.408573,56.457142,57.757141,52.165615,930087200
2011-09-26,57.122856,58.464287,54.454285,54.474285,49.200573,768434800
2011-10-03,54.338570,54.968571,50.605713,52.828571,47.714188,1009321600
2011-10-10,54.155716,60.285713,54.029999,60.285713,54.449390,667510200
2011-10-17,60.248573,60.957142,55.821430,56.124287,50.690842,960555400
2011-10-24,56.597141,58.428570,56.164288,57.849998,52.249489,551594400
2011-10-31,57.488571,58.475716,56.174286,57.177143,51.641758,497064400
2011-11-07,57.130001,58.285713,54.322857,54.945713,49.626366,656985000
2011-11-14,54.788570,55.877144,53.554287,53.562859,48.377373,516191200
2011-11-21,52.914288,53.990002,51.902859,51.938572,46.910339,385008400
2011-11-28,53.192856,56.232857,52.885715,55.671429,50.281822,473610900
2011-12-05,56.212856,56.630001,55.251427,56.231430,50.787605,404726000
2011-12-12,55.954285,56.485714,53.954285,54.431427,49.161869,431140500
2011-12-19,54.638573,57.655716,54.354286,57.618572,52.040451,326862900
2011-12-26,57.585712,58.441429,57.215714,57.857143,52.255932,222344500
2012-01-02,58.485714,60.392857,58.428570,60.342857,54.501007,287951300
2012-01-09,60.785713,61.107143,59.808571,59.972858,54.166824,326478600
2012-01-16,60.599998,61.624287,59.964287,60.042858,54.230045,298850300
2012-01-23,60.381428,64.921425,59.935715,63.897144,57.711193,608927200
2012-01-30,63.672855,65.714287,63.627144,65.668571,59.311134,378616700
2012-02-06,65.482857,71.088570,65.457146,70.488571,63.664501,622260800
2012-02-13,71.361427,75.184288,69.518570,71.731430,64.787025,991022900
2012-02-20,72.411430,74.699997,72.017143,74.629997,67.404991,517999300
2012-02-27,74.472855,78.315712,73.754288,77.882858,70.342949,803740700
2012-03-05,77.917145,78.248573,73.745712,77.881432,70.341652,838315100
2012-03-12,78.425713,85.715714,78.142860,83.652855,75.554337,1125546800
2012-03-19,85.481430,87.092857,84.150002,85.150002,76.906555,854074900
2012-03-26,85.684288,88.778572,85.037140,85.650002,77.358154,799402100
2012-04-02,85.975716,90.665718,85.768570,90.525711,81.761826,661797500
2012-04-09,89.447144,92.000000,86.215714,86.461426,78.091011,914464600
2012-04-16,87.151428,88.607140,81.488571,81.854286,73.929886,1224137600
2012-04-23,81.515717,88.285713,79.285713,86.142860,77.803276,972811700
2012-04-30,85.400002,85.485718,80.738571,80.750000,72.932503,616268800
2012-05-07,80.214287,82.268570,79.818573,80.958572,73.120903,542705100
2012-05-14,80.367142,81.072861,74.597145,75.768570,68.433350,709842700
2012-05-21,76.357140,82.357140,76.292854,80.327141,72.550591,683902800
2012-05-28,81.557144,83.071426,80.074287,80.141426,72.382874,480650100
2012-06-04,80.214287,82.940002,78.357140,82.902855,74.876953,518487200
2012-06-11,83.959999,84.071426,80.957146,82.018570,74.078285,500263400
2012-06-18,81.565712,84.285713,81.481430,83.157143,75.106621,442895600
2012-06-25,82.471428,83.428574,80.801430,83.428574,75.351761,372063300
2012-07-02,83.532860,87.762856,83.371429,86.554283,78.174866,386279600
2012-07-09,86.471428,88.552856,84.668571,86.424286,78.057465,525038500
2012-07-16,86.445717,87.907143,86.164284,86.328575,77.971016,420479500
2012-07-23,84.914284,87.097145,81.428574,83.594284,75.501434,685247500
2012-07-30,84.417145,88.282860,83.974289,87.957146,79.441917,475762700
2012-08-06,88.184288,89.285713,87.894287,88.814285,80.216080,313459300
2012-08-13,89.055717,92.598572,89.035713,92.587143,83.982719,393409800
2012-08-20,92.858574,96.411430,92.587143,94.745712,85.940689,712224100
2012-08-27,97.141426,97.267143,93.892860,95.034286,86.202446,384563200
2012-09-03,95.108574,97.497147,94.928574,97.205711,88.172066,356282500
2012-09-10,97.207146,99.568573,93.714287,98.754288,89.576729,725762100
2012-09-17,99.907143,100.724289,99.088570,100.012856,90.718315,501641700
2012-09-24,98.122856,99.302856,94.335716,95.300003,86.443481,716065000
2012-10-01,95.879997,96.678574,92.949997,93.227142,84.563240,640150000
2012-10-08,92.411430,92.508568,89.078575,89.958572,81.598427,748260800
2012-10-15,90.335716,93.255714,87.088570,87.120003,79.023666,648005400
2012-10-22,87.488571,90.768570,84.428574,86.285713,78.266899,871790500
2012-10-29,84.982857,86.142860,82.107140,82.400002,74.742294,367668700
2012-11-05,83.360001,84.391426,76.245712,78.151428,70.888580,920940300
2012-11-12,79.164284,79.214287,72.250000,75.382858,68.689575,895681500
2012-11-19,77.244286,81.714287,77.125717,81.642860,74.393761,527975000
2012-11-26,82.271431,84.892860,81.751427,83.611427,76.187553,647698100
2012-12-03,84.807144,84.941429,74.089996,76.178574,69.414650,982559900
2012-12-10,75.000000,78.508568,72.225716,72.827141,66.360809,836203200
2012-12-17,72.704285,76.414284,71.604286,74.190002,67.602654,727654900
2012-12-24,74.335716,74.892860,72.094284,72.798569,66.334755,321897100
2012-12-31,72.932854,79.285713,72.714287,75.285713,68.601067,541827300
2013-01-07,74.571426,75.984283,73.599998,74.328575,67.728920,575530200
2013-01-14,71.811432,72.964287,69.054283,71.428574,65.086411,807096500
2013-01-21,72.080002,73.570000,62.142857,62.840000,57.260406,997983700
2013-01-28,62.547142,66.085716,62.265713,64.802856,59.049000,658162400
2013-02-04,64.844284,68.401428,63.142857,67.854286,61.829475,745477600
2013-02-11,68.071426,69.277145,65.702858,65.737144,60.249424,587192900
2013-02-18,65.871429,66.104286,63.259998,64.401428,59.025204,422480800
2013-02-25,64.835716,65.017143,61.425713,61.495716,56.362072,584098200
2013-03-04,61.114285,62.204285,59.857143,61.674286,56.525730,635348700
2013-03-11,61.392857,63.461430,60.734287,63.380001,58.089058,573383300
2013-03-18,63.064285,66.014282,63.028572,65.987144,60.478561,554998500
2013-03-25,66.384285,67.135712,63.088570,63.237144,57.958122,392376600
2013-04-01,63.128571,63.385715,59.954285,60.457142,55.410194,506152500
2013-04-08,60.692856,62.570000,60.355713,61.400002,56.274345,387587200
2013-04-15,61.000000,61.127144,55.014286,55.790001,51.132664,710980200
2013-04-22,56.091427,59.824287,55.895714,59.599998,54.624603,803186300
2013-04-29,60.064285,64.747147,60.000000,64.282860,58.916534,655475800
2013-05-06,65.101425,66.535713,64.354286,64.709999,59.308025,546583100
2013-05-13,64.501427,65.414284,59.842857,61.894287,57.102844,634197200
2013-05-20,61.701427,64.050003,61.442856,63.592857,58.669918,494956700
2013-05-27,64.271431,65.300003,62.771427,64.247147,59.273563,363636000
2013-06-03,64.389999,64.918571,61.824287,63.115715,58.229721,444285100
2013-06-10,63.532856,64.154289,61.214287,61.435715,56.679771,389797800
2013-06-17,61.634285,62.242859,58.299999,59.071430,54.498512,400952300
2013-06-24,58.200001,58.380001,55.552856,56.647144,52.261902,519598800
2013-07-01,57.527142,60.470001,57.317142,59.631428,55.015156,343968100
2013-07-08,60.015713,61.398571,58.625713,60.930000,56.213207,384496000
2013-07-15,60.715714,62.124287,60.595715,60.707142,56.007595,286261500
2013-07-22,61.351429,63.512856,59.815716,62.998573,58.121647,399693700
2013-07-29,62.971428,66.121429,62.885715,66.077141,60.961891,340368000
2013-08-05,66.384285,67.412857,64.807144,64.921425,59.895634,368803400
2013-08-12,65.265717,72.035713,65.232857,71.761429,66.643288,713836900
2013-08-19,72.048569,73.391426,71.171425,71.574287,66.469475,418006400
2013-08-26,71.535713,72.885712,69.428574,69.602859,64.638657,393679300
2013-09-02,70.442856,71.748573,69.621429,71.174286,66.097992,318213700
2013-09-09,72.142860,72.559998,66.385712,66.414284,61.677494,671366500
2013-09-16,65.857140,68.364288,63.888573,66.772858,62.010498,625948400
2013-09-23,70.871429,70.987144,68.674286,68.964287,64.045631,477167600
2013-09-30,68.178574,70.335716,67.772858,69.004288,64.082787,371211400
2013-10-07,69.508568,70.548569,68.325714,70.401428,65.380264,362819100
2013-10-14,69.975716,72.751427,69.907143,72.698570,67.513580,344302000
2013-10-21,73.110001,76.175713,72.575714,75.137146,69.778229,492112600
2013-10-28,75.577141,77.035713,73.505714,74.290001,68.991508,522749500
2013-11-04,74.442856,75.555717,73.197144,74.365715,69.061821,318788400
2013-11-11,74.284286,75.611427,73.487144,74.998573,70.056198,307322400
2013-11-18,74.998573,75.312859,73.381432,74.257141,69.363609,283388000
2013-11-25,74.431427,79.761429,74.428574,79.438568,74.203583,328067600
2013-12-02,79.714287,82.162857,78.688568,80.002853,74.730682,523313700
2013-12-09,80.128571,81.567146,79.095711,79.204285,73.984741,388398500
2013-12-16,79.288574,80.377144,76.971428,78.431427,73.262817,458770200
2013-12-23,81.142860,81.697144,79.928574,80.012856,74.740021,274688400
2013-12-30,79.637146,80.182854,77.204285,77.282860,72.189934,275966600
2014-01-06,76.778572,78.122856,75.872856,76.134285,71.117065,393118600
2014-01-13,75.701431,80.028572,75.697144,77.238571,72.148567,439677700
2014-01-20,77.284286,79.612854,77.202858,78.010002,72.869156,385276500
2014-01-27,78.581429,79.257141,70.507141,71.514282,66.801498,816627700
2014-02-03,71.801430,74.704285,71.328575,74.239998,69.347595,433633900
2014-02-10,74.094284,77.997147,74.000000,77.712860,73.026115,379059800
2014-02-17,78.000000,78.741432,74.942856,75.035713,70.510406,289665600
2014-02-24,74.735718,76.107140,73.657143,75.177139,70.643311,367732400
2014-03-03,74.774284,76.392860,74.687141,75.777145,71.207138,276050600
2014-03-10,75.480003,77.094284,74.714287,74.955711,70.435242,288019200
2014-03-17,75.385712,76.605713,75.028572,76.124283,71.533325,304098200
2014-03-24,76.917145,78.428574,76.321426,76.694283,72.068962,340089400
2014-03-31,77.032860,77.639999,75.797142,75.974289,71.392395,246861300
2014-04-07,75.431427,76.034286,73.877144,74.230003,69.753304,312819500
2014-04-14,74.557144,75.394287,73.047142,74.991432,70.468811,242816000
2014-04-21,75.048569,81.712860,74.851425,81.705711,76.778152,482559700
2014-04-28,81.828575,85.632858,81.792854,84.654289,79.548904,474766600
2014-05-05,84.305717,86.344284,82.904289,83.648575,78.603836,366597700
2014-05-12,83.927139,85.361427,83.628571,85.358574,80.658730,261613100
2014-05-19,85.407143,87.818573,85.332855,87.732857,82.902283,295605100
2014-05-26,87.982857,92.024284,87.947144,90.428574,85.449577,401210600
2014-06-02,90.565712,93.037140,88.928574,92.224289,87.146408,412821500
2014-06-09,92.699997,95.050003,90.879997,91.279999,86.254105,293147000
2014-06-16,91.510002,92.750000,90.900002,90.910004,85.904495,235227000
2014-06-23,91.320000,92.000000,89.650002,91.980003,86.915581,216257000
2014-06-30,92.099998,94.099998,92.089996,94.029999,88.852699,139062100
2014-07-07,94.139999,96.800003,93.519997,95.220001,89.977180,231830000
2014-07-14,95.860001,97.099998,92.570000,94.430000,89.230682,248970200
2014-07-21,94.989998,97.879997,93.720001,97.669998,92.292274,276392000
2014-07-28,97.820000,99.440002,94.809998,96.129997,90.837074,236825000
2014-08-04,96.370003,96.580002,93.279999,94.739998,89.523613,223025000
2014-08-11,95.269997,98.190002,94.839996,97.980003,93.045731,179363000
2014-08-18,98.489998,101.470001,97.980003,101.320000,96.217529,247332000
2014-08-25,101.790001,102.900002,100.699997,102.500000,97.338104,238846000
2014-09-01,103.059998,103.739998,97.790001,98.970001,93.985878,323160000
2014-09-08,99.300003,103.080002,96.139999,101.660004,96.540421,462051800
2014-09-15,102.809998,103.050003,98.889999,100.959999,95.875664,297352900
2014-09-22,101.800003,102.940002,97.720001,100.750000,95.676247,338824900
2014-09-29,98.650002,101.540001,98.040001,99.620003,94.603149,247749100
2014-10-06,99.949997,102.379997,98.309998,100.730003,95.657242,280258200
2014-10-13,101.330002,101.779999,95.180000,97.669998,92.751343,358539800
2014-10-20,98.320000,105.489998,98.220001,105.220001,99.921112,358532900
2014-10-27,104.849998,108.040001,104.699997,108.000000,102.561127,220230600
2014-11-03,108.220001,110.300003,107.720001,109.010002,103.520264,199952900
2014-11-10,109.019997,114.190002,108.400002,114.180000,108.900093,205166700
2014-11-17,114.269997,117.570000,113.300003,116.470001,111.084183,233414700
2014-11-24,116.849998,119.750000,116.620003,118.930000,113.430420,181873900
2014-12-01,118.809998,119.250000,111.269997,115.000000,109.682159,266589700
